cntry,idno,year,tvtot,ppltrst,pplfair,pplhlp,happy,sclmeet,sclact,gndr,agea,partner
SE,246,6,6,5,6,8,10,6,4,2,78,1
SE,247,6,4,8,8,7,8,3,3,1,78,1
SE,252,6,4,4,3,7,7,3,2,1,78,1
SE,254,6,2,8,4,7,8,4,2,1,78,2
SE,259,6,4,8,8,7,7,6,3,2,78,2
SE,260,6,3,4,7,5,8,4,2,2,78,1
SE,262,6,5,6,8,7,8,4,4,1,78,1
SE,265,6,7,10,8,8,7,3,1,1,78,1
SE,290,6,5,4,3,3,9,4,3,2,78,1
SE,292,6,6,5,8,5,4,7,3,1,78,2
SE,298,6,7,4,4,4,9,5,2,1,78,1
SE,305,6,4,4,7,3,8,6,4,2,76,2
SE,321,6,3,7,5,8,8,2,2,1,76,1
SE,331,6,2,7,6,6,8,7,4,2,76,1
SE,332,6,4,5,4,7,7,5,3,2,76,2
SE,334,6,4,6,8,5,3,6,4,1,76,2
SE,335,6,3,6,7,7,10,7,5,2,76,1
SE,346,6,6,6,6,8,10,6,4,1,75,1
SE,347,6,5,5,5,5,9,7,4,1,75,1
SE,349,6,2,6,6,7,10,6,5,1,75,1
SE,350,6,7,10,10,5,5,5,3,1,75,2
SE,351,6,7,4,9,6,10,2,1,2,75,1
SE,353,6,5,6,6,6,7,6,1,1,75,2
SE,357,6,3,5,6,6,10,6,3,1,76,1
SE,360,6,2,1,5,3,7,4,3,1,76,1
SE,369,6,1,5,8,7,10,7,3,1,74,2
SE,371,6,5,8,4,6,9,6,4,2,74,2
SE,377,6,7,8,8,8,8,4,3,2,75,2
SE,379,6,3,8,9,9,9,6,3,1,74,1
SE,381,6,3,7,7,8,9,4,3,2,74,1
SE,383,6,7,7,8,7,6,6,3,1,74,1
SE,385,6,7,5,5,9,8,5,3,2,75,1
SE,386,6,5,6,6,4,8,5,5,2,74,1
SE,389,6,3,8,8,9,9,5,3,2,74,2
SE,390,6,5,3,4,7,4,3,2,1,74,2
SE,396,6,7,0,0,0,1,1,1,1,74,2
SE,399,6,2,3,4,4,8,2,1,1,73,1
SE,405,6,2,3,7,2,5,6,2,1,74,2
SE,409,6,7,6,10,8,8,2,3,1,73,1
SE,410,6,6,0,7,6,8,4,3,2,73,1
SE,412,6,7,10,7,10,10,6,2,1,73,2
SE,413,6,7,5,8,6,7,4,4,2,74,2
SE,414,6,3,8,8,8,10,6,3,1,73,1
SE,415,6,2,0,0,0,5,2,2,2,74,2
SE,416,6,3,7,7,8,8,4,4,1,74,1
SE,418,6,2,9,10,6,9,6,4,1,74,1
SE,422,6,7,5,7,8,10,5,2,2,74,1
SE,423,6,6,5,6,4,8,6,2,2,74,1
SE,433,6,3,4,6,7,7,7,1,1,73,2
SE,434,6,1,8,10,7,9,6,5,2,72,1
SE,438,6,5,7,9,9,10,6,3,2,73,1
SE,439,6,5,5,5,6,8,4,4,1,73,1
SE,447,6,7,5,5,5,6,3,2,1,72,1
SE,450,6,6,5,5,7,10,4,3,1,72,1
SE,452,6,5,8,9,8,10,7,4,2,72,1
SE,457,6,7,10,10,10,10,7,1,1,73,1
SE,458,6,4,5,7,8,10,5,2,1,72,1
SE,459,6,7,2,3,3,4,5,2,2,72,2
SE,463,6,7,6,6,4,8,7,3,1,72,1
SE,465,6,7,4,8,5,9,3,2,1,73,1
SE,469,6,4,7,3,6,8,4,3,1,72,1
SE,470,6,5,1,2,1,9,6,1,1,72,1
SE,471,6,6,8,10,8,8,6,4,2,71,1
SE,474,6,4,9,8,4,9,7,3,2,72,2
SE,475,6,4,5,8,6,8,4,3,2,71,1
SE,479,6,6,0,5,2,10,4,3,2,71,1
SE,480,6,5,7,5,5,10,7,4,2,71,1
SE,481,6,4,9,9,8,9,4,2,2,71,1
SE,494,6,2,5,5,3,10,3,2,1,72,1
SE,495,6,4,7,8,7,7,4,1,1,71,1
SE,498,6,5,6,7,3,7,5,2,2,71,1
SE,502,6,5,6,6,7,9,4,3,1,71,1
SE,504,6,4,4,8,6,4,6,2,2,72,2
SE,505,6,2,5,5,5,8,6,4,2,71,1
SE,507,6,4,7,7,5,8,4,3,1,71,1
SE,510,6,5,5,7,5,10,6,3,1,72,1
SE,513,6,4,7,6,8,10,5,3,2,71,1
SE,518,6,7,7,7,6,7,7,4,1,71,1
SE,519,6,5,5,9,8,8,5,3,1,71,1
SE,520,6,2,7,8,8,9,6,4,1,71,1
SE,522,6,3,3,5,5,5,5,3,1,71,1
SE,524,6,6,5,5,8,8,6,3,2,70,2
SE,527,6,5,5,5,5,8,5,3,1,70,1
SE,530,6,3,7,7,6,8,5,3,2,70,1
SE,535,6,7,3,3,5,7,3,2,1,70,1
SE,537,6,3,7,8,9,9,4,1,1,70,2
SE,538,6,7,9,9,8,9,6,3,1,70,2
SE,545,6,5,7,7,6,8,4,3,2,70,2
SE,552,6,3,6,5,5,8,4,2,2,70,1
SE,554,6,7,7,6,7,10,4,3,2,71,1
SE,559,6,6,8,8,7,8,6,2,1,70,1
SE,561,6,5,6,6,5,8,6,4,1,70,2
SE,569,6,5,8,8,8,8,4,4,1,70,1
SE,573,6,5,6,5,7,10,7,4,2,70,2
SE,576,6,6,8,8,8,10,6,4,2,70,1
SE,577,6,4,3,8,2,8,5,3,1,70,1
SE,578,6,7,8,7,8,5,3,2,1,69,1
SE,579,6,7,7,8,8,8,4,3,1,69,2
SE,580,6,5,3,5,3,8,5,3,2,69,1
SE,582,6,4,8,7,8,9,5,3,1,69,1
SE,585,6,6,8,8,8,8,6,3,1,69,2
SE,588,6,4,0,4,8,8,4,3,1,69,2
SE,590,6,5,8,7,8,8,4,3,1,69,1
SE,593,6,3,8,8,7,10,6,2,1,69,1
SE,596,6,4,7,7,7,7,7,4,2,70,2
SE,600,6,6,5,3,6,8,2,3,1,70,2
SE,606,6,1,4,7,9,9,4,5,1,70,1
SE,608,6,6,8,8,8,10,5,3,1,69,1
SE,610,6,4,4,7,7,10,3,5,1,69,1
SE,611,6,5,5,2,8,8,4,3,1,69,1
SE,614,6,4,7,7,4,8,6,2,2,69,1
SE,615,6,7,5,5,5,9,5,2,2,69,1
SE,617,6,6,5,5,5,5,5,2,1,70,2
SE,618,6,5,8,8,5,8,6,3,1,69,1
SE,624,6,4,7,8,9,9,5,1,1,68,1
SE,630,6,3,5,5,5,7,6,3,2,68,1
SE,635,6,6,7,9,5,9,4,3,2,68,1
SE,640,6,4,8,10,7,10,7,3,2,68,1
SE,641,6,7,4,5,5,8,6,3,2,69,2
SE,644,6,5,2,5,7,9,4,4,1,68,1
SE,647,6,5,9,8,8,8,4,3,2,68,2
SE,648,6,3,6,6,8,9,6,3,1,69,1
SE,649,6,6,7,8,8,8,5,3,2,69,1
SE,654,6,7,7,6,5,8,3,1,1,68,1
SE,656,6,3,6,8,7,10,5,3,1,69,1
SE,657,6,7,8,7,7,6,6,3,2,68,2
SE,664,6,5,7,8,10,8,3,2,1,68,1
SE,665,6,3,7,7,6,8,3,1,1,68,2
SE,670,6,6,8,6,5,10,6,2,1,67,2
SE,672,6,5,4,7,8,8,2,2,2,68,2
SE,673,6,1,0,0,0,7,7,3,2,68,1
SE,676,6,3,7,6,5,9,6,2,2,67,1
SE,677,6,4,7,8,7,8,6,4,1,67,1
SE,680,6,4,9,8,9,9,6,3,1,68,1
SE,681,6,4,6,4,4,8,5,4,1,68,1
SE,682,6,5,5,7,6,9,5,3,2,67,1
SE,684,6,2,8,7,8,9,7,3,2,67,1
SE,685,6,4,4,4,5,7,4,2,1,68,2
SE,687,6,4,5,9,9,10,6,3,1,68,1
SE,690,6,4,7,8,7,9,7,3,1,67,1
SE,691,6,3,1,5,4,6,4,3,2,67,1
SE,692,6,7,6,7,6,9,7,4,2,67,2
SE,694,6,7,5,8,7,9,6,2,2,68,1
SE,697,6,3,9,9,8,9,7,5,2,67,1
SE,703,6,3,7,8,7,9,6,4,1,67,1
SE,708,6,4,8,8,8,8,2,2,1,67,1
SE,709,6,2,5,9,5,8,6,4,2,67,2
SE,712,6,3,5,8,8,8,6,3,2,68,2
SE,718,6,2,8,7,7,8,6,3,1,68,1
SE,719,6,7,7,8,4,7,6,5,2,67,2
SE,723,6,7,7,7,7,9,6,4,1,67,1
SE,728,6,4,5,4,7,10,4,3,1,67,1
SE,769,6,5,4,7,3,8,4,3,2,67,1
SE,777,6,4,6,7,7,8,6,3,1,67,2
SE,780,6,3,8,8,7,9,6,4,2,67,1
SE,787,6,1,8,8,8,8,5,3,1,67,1
SE,793,6,0,0,10,8,9,5,3,1,65,1
SE,796,6,5,3,10,5,10,4,2,2,65,1
SE,798,6,6,7,7,8,8,4,2,1,65,1
SE,802,6,5,4,8,8,9,4,3,2,65,1
SE,803,6,6,8,10,8,9,3,2,2,65,1
SE,806,6,5,7,7,2,8,4,2,1,65,1
SE,807,6,5,8,8,7,8,4,3,2,65,1
SE,808,6,6,7,7,7,10,4,3,2,65,1
SE,810,6,1,8,8,5,9,7,3,2,65,1
SE,817,6,6,2,6,6,10,4,3,1,65,1
SE,818,6,4,7,7,6,6,6,2,2,65,1
SE,824,6,7,4,2,9,6,6,3,2,65,1
SE,827,6,4,9,9,8,8,7,4,2,65,2
SE,832,6,2,8,8,8,9,6,3,1,65,1
SE,837,6,2,6,6,3,7,4,4,1,65,1
SE,840,6,7,4,7,6,9,4,3,1,65,1
SE,846,6,4,6,9,8,9,6,4,2,65,1
SE,847,6,7,5,7,8,10,4,3,2,65,1
SE,855,6,4,5,6,3,9,3,1,1,65,1
SE,878,6,3,8,8,7,9,4,3,2,64,2
SE,880,6,2,7,7,7,6,6,3,1,64,1
SE,886,6,7,0,3,3,1,7,1,2,65,2
SE,887,6,3,3,5,3,7,7,3,2,65,1
SE,888,6,7,6,7,7,9,5,1,1,64,1
SE,889,6,0,8,9,9,10,5,3,2,64,1
SE,890,6,3,6,8,7,9,7,2,1,64,1
SE,891,6,2,5,7,7,7,6,4,2,64,1
SE,893,6,4,5,6,6,5,4,2,2,65,1
SE,899,6,4,4,5,3,5,7,3,1,64,1
SE,904,6,0,3,4,4,7,1,3,1,63,2
SE,905,6,6,8,7,7,6,6,2,1,63,1
SE,908,6,4,5,4,5,10,5,2,1,64,1
SE,915,6,6,7,9,7,8,6,2,2,64,1
SE,916,6,6,0,5,5,7,4,3,2,64,2
SE,918,6,4,6,5,6,8,6,3,1,64,2
SE,922,6,4,8,8,8,8,3,3,2,63,1
SE,926,6,3,8,8,4,7,7,2,2,63,2
SE,934,6,4,5,5,7,7,3,2,1,63,1
SE,936,6,4,7,7,8,7,6,3,2,63,2
SE,938,6,2,0,10,9,8,7,4,2,63,2
SE,940,6,5,7,8,7,8,5,2,1,63,1
SE,945,6,4,1,8,7,10,4,4,2,64,1
SE,947,6,5,5,8,6,9,4,2,2,63,1
SE,952,6,3,1,5,5,10,6,3,2,63,1
SE,954,6,1,10,10,8,9,7,3,2,63,2
SE,959,6,4,6,8,9,9,3,1,1,63,1
SE,962,6,4,7,8,8,8,4,3,1,63,1
SE,963,6,3,9,9,6,9,3,4,1,63,2
SE,967,6,5,7,3,7,8,6,3,1,64,2
SE,973,6,5,7,8,7,4,7,3,2,63,2
SE,975,6,3,7,4,8,10,6,4,2,62,1
SE,979,6,6,8,8,5,8,6,1,2,62,1
SE,985,6,4,4,5,6,7,6,4,2,63,1
SE,987,6,5,7,7,5,8,6,3,1,62,1
SE,989,6,1,3,5,5,6,6,3,2,63,2
SE,990,6,5,8,8,7,8,6,3,1,63,1
SE,991,6,5,7,8,7,8,5,2,1,63,1
SE,993,6,2,6,7,8,7,3,2,1,62,2
SE,995,6,2,8,6,6,7,2,3,2,63,2
SE,996,6,4,7,7,7,7,6,3,2,62,2
SE,997,6,4,10,0,6,8,6,4,2,62,2
SE,1000,6,2,8,8,9,10,7,2,1,62,1
SE,1001,6,4,8,7,5,9,5,4,2,62,1
SE,1007,6,7,5,10,10,10,3,5,1,62,1
SE,1014,6,4,8,6,10,9,6,4,1,63,1
SE,1017,6,6,6,6,6,9,5,2,2,62,1
SE,1018,6,3,8,8,7,8,4,3,2,63,1
SE,1025,6,5,8,9,6,10,6,2,1,62,1
SE,1026,6,3,8,8,7,9,6,3,1,62,1
SE,1032,6,6,3,6,4,9,3,3,1,62,1
SE,1035,6,4,7,7,6,8,6,1,1,61,1
SE,1037,6,2,5,5,7,4,7,2,2,62,2
SE,1038,6,3,2,4,3,6,7,3,1,61,1
SE,1041,6,3,5,7,8,8,7,3,2,62,1
SE,1047,6,5,7,8,6,8,6,3,1,61,1
SE,1050,6,2,8,7,7,8,6,3,1,61,2
SE,1051,6,1,7,8,6,8,7,4,2,61,1
SE,1053,6,5,8,7,7,9,5,2,1,61,1
SE,1057,6,6,4,8,8,10,3,5,1,61,2
SE,1067,6,6,7,6,4,5,4,1,1,61,1
SE,1069,6,7,7,2,10,8,3,1,2,62,1
SE,1075,6,3,5,8,4,7,7,3,2,61,1
SE,1078,6,4,9,10,10,7,6,3,2,60,1
SE,1085,6,5,3,5,7,8,4,3,1,60,2
SE,1086,6,3,7,8,8,7,4,4,1,60,1
SE,1090,6,4,3,5,5,6,7,3,2,61,2
SE,1092,6,7,5,4,6,7,4,4,1,60,1
SE,1095,6,2,8,8,7,8,7,3,2,61,1
SE,1096,6,4,5,7,8,7,3,3,1,60,1
SE,1103,6,4,8,8,7,7,5,3,1,60,2
SE,1106,6,4,5,7,6,7,7,3,2,60,2
SE,1107,6,4,7,7,5,8,4,3,2,60,2
SE,1110,6,2,8,8,5,7,7,1,1,61,1
SE,1113,6,7,7,7,7,8,6,4,2,60,2
SE,1114,6,6,5,5,5,10,6,3,1,61,1
SE,1115,6,4,7,6,5,8,7,3,2,61,1
SE,1118,6,6,4,6,6,8,4,3,2,61,1
SE,1119,6,5,3,5,5,7,6,4,1,61,2
SE,1120,6,5,4,3,5,6,7,4,2,60,2
SE,1131,6,3,5,5,3,8,4,3,1,60,1
SE,1134,6,5,5,3,5,8,3,1,2,59,1
SE,1140,6,3,4,5,5,9,6,3,2,60,1
SE,1143,6,6,9,10,10,10,7,3,2,59,1
SE,1155,6,2,8,8,8,10,7,4,1,59,1
SE,1162,6,3,8,9,7,8,5,2,2,59,1
SE,1167,6,4,8,9,6,9,5,4,2,59,1
SE,1175,6,3,7,5,7,7,4,4,1,58,1
SE,1183,6,4,3,3,2,7,5,1,2,59,2
SE,1187,6,4,4,5,4,8,5,3,1,58,1
SE,1196,6,4,3,5,6,7,7,3,2,59,2
SE,1197,6,4,8,8,7,9,7,2,1,58,1
SE,1208,6,2,8,8,7,8,7,4,2,58,1
SE,1214,6,2,7,8,5,9,4,3,2,59,1
SE,1215,6,3,7,7,5,8,5,3,2,58,2
SE,1217,6,3,7,7,7,7,7,2,1,58,1
SE,1220,6,6,8,5,9,8,7,3,1,58,1
SE,1221,6,4,8,7,4,8,7,4,2,58,2
SE,1225,6,2,7,10,8,7,5,3,2,57,1
SE,1228,6,2,5,8,5,9,4,3,2,57,1
SE,1231,6,3,9,7,9,10,7,3,2,58,1
SE,1236,6,2,5,5,6,7,6,3,1,58,1
SE,1238,6,2,7,7,5,8,6,3,1,57,1
SE,1240,6,4,7,7,7,8,6,3,2,57,1
SE,1243,6,4,1,5,5,9,4,3,1,58,1
SE,1244,6,5,2,5,3,9,6,1,2,57,1
SE,1246,6,3,6,7,7,10,7,4,1,57,1
SE,1247,6,7,2,5,0,10,7,2,2,57,1
SE,1248,6,3,7,7,7,8,3,3,1,57,1
SE,1251,6,4,6,6,3,7,6,3,1,57,1
SE,1252,6,3,8,7,3,7,7,2,2,58,2
SE,1253,6,4,5,5,2,8,4,2,1,58,1
SE,1256,6,6,5,7,4,10,5,5,1,57,1
SE,1258,6,3,7,5,2,9,6,3,2,57,1
SE,1259,6,3,7,7,8,8,6,2,2,58,2
SE,1263,6,4,7,6,5,7,4,2,2,57,1
SE,1264,6,3,7,9,5,9,5,3,1,57,1
SE,1271,6,2,9,9,7,8,6,3,2,57,1
SE,1274,6,4,8,8,7,9,6,3,2,56,2
SE,1279,6,3,6,6,4,5,4,3,2,57,1
SE,1286,6,5,6,6,6,5,4,2,2,57,1
SE,1287,6,2,8,8,5,7,6,4,1,56,1
SE,1298,6,6,4,6,7,9,7,3,1,56,1
SE,1302,6,4,6,4,3,8,7,4,1,56,1
SE,1314,6,2,6,5,7,6,7,3,2,57,1
SE,1315,6,1,7,5,5,6,3,2,1,56,1
SE,1316,6,1,7,8,5,7,4,3,2,56,1
SE,1318,6,2,3,3,3,7,4,2,2,57,2
SE,1321,6,2,8,8,7,9,6,2,2,56,2
SE,1325,6,5,4,6,6,6,6,3,1,56,1
SE,1334,6,5,6,7,7,7,6,3,2,55,2
SE,1336,6,3,3,3,3,10,7,3,2,55,1
SE,1341,6,4,8,6,8,7,7,3,1,55,2
SE,1343,6,2,7,8,5,7,6,2,1,55,1
SE,1344,6,4,8,8,8,8,6,3,2,55,1
SE,1345,6,1,8,7,5,7,4,3,1,55,1
SE,1348,6,2,8,7,7,8,6,3,1,56,1
SE,1353,6,2,8,9,9,9,2,2,2,55,1
SE,1358,6,6,5,7,4,5,6,2,1,55,1
SE,1360,6,2,8,8,5,8,6,3,1,56,1
SE,1361,6,3,7,7,10,10,6,3,2,55,1
SE,1365,6,7,5,5,7,8,7,2,1,56,1
SE,1366,6,5,5,5,5,8,6,2,1,55,1
SE,1370,6,2,8,8,5,7,5,3,1,55,1
SE,1371,6,2,3,7,7,8,4,2,1,56,1
SE,1385,6,4,8,8,6,8,4,2,1,54,1
SE,1394,6,3,2,5,3,7,6,2,1,54,2
SE,1400,6,1,7,7,7,9,7,5,2,55,2
SE,1405,6,4,8,8,8,9,6,3,2,54,1
SE,1408,6,7,6,4,8,10,5,3,2,54,2
SE,1412,6,2,3,3,5,5,7,2,1,54,1
SE,1413,6,3,8,7,7,9,7,2,1,54,1
SE,1416,6,1,9,8,6,10,7,4,1,54,1
SE,1418,6,5,2,4,4,7,7,3,1,55,2
SE,1425,6,3,8,8,8,8,6,3,1,54,1
SE,1429,6,2,7,7,6,6,6,3,2,54,2
SE,1430,6,2,3,3,2,10,2,1,1,55,1
SE,1431,6,7,7,7,7,8,6,3,2,54,1
SE,1432,6,3,5,3,2,7,4,3,2,54,2
SE,1435,6,3,3,4,6,5,6,2,2,54,2
SE,1439,6,5,4,7,7,8,7,3,2,53,1
SE,1440,6,3,9,9,9,8,6,3,1,53,1
SE,1442,6,3,7,7,6,8,3,2,2,53,1
SE,1444,6,2,5,6,5,7,7,3,1,53,1
SE,1445,6,2,6,6,6,7,7,3,2,54,1
SE,1448,6,2,7,7,7,5,4,2,2,54,2
SE,1453,6,1,1,7,3,10,4,3,1,53,1
SE,1455,6,1,9,8,3,9,4,3,2,53,2
SE,1468,6,3,8,8,6,10,6,3,2,53,1
SE,1473,6,7,6,8,7,9,6,2,1,53,1
SE,1479,6,3,3,3,3,9,7,5,1,54,1
SE,1484,6,5,7,8,8,9,4,1,2,53,1
SE,1487,6,5,5,5,5,2,3,2,2,54,2
SE,1488,6,0,8,4,8,8,6,3,1,53,1
SE,1491,6,2,7,8,9,7,6,3,1,54,2
SE,1492,6,4,8,8,5,8,4,2,1,43,1
SE,1497,6,7,10,10,6,10,6,3,2,54,1
SE,1498,6,1,2,3,3,5,2,2,2,52,2
SE,1499,6,5,7,4,6,9,7,4,1,52,2
SE,1500,6,2,8,8,8,9,6,3,1,53,1
SE,1511,6,3,6,5,6,7,2,2,1,53,1
SE,1514,6,1,8,8,8,9,7,5,2,52,1
SE,1526,6,1,5,4,7,6,6,4,2,52,1
SE,1528,6,4,7,5,8,8,5,3,1,52,1
SE,1534,6,3,7,5,4,9,6,3,2,52,1
SE,1535,6,3,7,6,7,9,3,2,1,53,1
SE,1539,6,2,9,7,9,8,5,3,1,53,1
SE,1549,6,4,0,5,7,4,7,3,1,53,2
SE,1557,6,0,8,8,6,9,6,3,2,51,1
SE,1559,6,6,7,5,3,9,7,2,2,51,1
SE,1560,6,5,5,7,5,7,2,2,1,51,2
SE,1561,6,2,8,9,7,8,6,2,1,52,1
SE,1565,6,4,5,9,7,10,5,4,1,52,1
SE,1570,6,1,8,7,7,9,7,4,1,52,2
SE,1572,6,6,4,8,5,10,7,3,2,52,1
SE,1577,6,3,6,9,5,6,3,2,1,51,2
SE,1584,6,3,6,9,8,10,4,3,2,52,1
SE,1586,6,1,6,7,5,9,4,2,2,51,2
SE,1587,6,3,6,6,8,8,6,3,2,52,1
SE,1596,6,2,8,8,6,8,7,4,1,52,1
SE,1597,6,2,9,9,8,8,7,3,2,51,1
SE,1601,6,4,3,5,3,7,6,3,1,52,1
SE,1609,6,6,5,7,5,7,7,5,1,51,2
SE,1610,6,5,7,5,6,7,6,2,1,51,1
SE,1621,6,2,7,9,6,9,6,3,2,51,1
SE,1624,6,3,3,6,8,8,7,3,2,51,1
SE,1628,6,1,9,7,8,7,6,3,2,50,2
SE,1632,6,3,7,6,4,8,6,2,1,51,1
SE,1638,6,4,8,7,7,9,7,4,2,50,1
SE,1658,6,6,4,3,7,9,6,3,1,50,2
SE,1660,6,3,7,7,7,5,5,2,2,50,1
SE,1663,6,6,5,7,6,9,6,4,1,51,1
SE,1664,6,7,7,7,7,8,7,2,2,50,1
SE,1671,6,1,8,7,6,7,4,2,1,51,1
SE,1677,6,2,9,9,7,8,7,3,2,50,1
SE,1682,6,3,4,6,4,8,6,3,1,50,1
SE,1705,6,4,8,6,5,9,6,3,2,50,1
SE,1706,6,7,5,4,7,10,7,1,2,49,1
SE,1714,6,4,3,5,4,6,6,4,2,50,1
SE,1719,6,2,6,6,4,8,7,3,1,49,1
SE,1727,6,5,6,6,7,7,7,4,1,49,1
SE,1733,6,4,5,3,7,9,5,2,1,49,1
SE,1738,6,4,8,8,7,7,5,3,2,50,1
SE,1739,6,2,4,5,7,7,6,2,2,50,2
SE,1740,6,4,3,7,7,8,7,3,2,49,2
SE,1743,6,2,7,7,5,9,6,3,2,48,2
SE,1746,6,5,6,8,8,5,6,4,1,48,2
SE,1748,6,0,3,6,8,8,7,3,2,49,1
SE,1749,6,7,7,7,0,5,7,3,1,49,2
SE,1750,6,2,4,5,5,8,7,3,2,49,2
SE,1759,6,3,4,7,4,7,6,3,2,49,1
SE,1763,6,7,8,8,7,8,7,3,2,48,2
SE,1764,6,2,7,8,7,8,6,3,2,49,1
SE,1770,6,6,3,8,9,6,2,5,1,49,1
SE,1772,6,3,7,1,7,7,3,4,2,48,2
SE,1780,6,3,7,6,5,7,6,3,1,49,1
SE,1787,6,1,8,8,7,8,6,4,1,49,1
SE,1789,6,2,5,9,7,8,4,2,2,49,1
SE,1799,6,3,5,6,5,7,5,3,1,48,1
SE,1801,6,5,4,7,8,8,6,3,2,48,1
SE,1808,6,3,8,8,5,9,7,2,2,48,1
SE,1809,6,1,7,5,5,8,6,4,2,47,2
SE,1812,6,3,7,7,7,8,6,3,2,48,1
SE,1817,6,5,7,7,6,7,6,2,2,48,1
SE,1820,6,1,5,5,5,9,4,3,1,48,1
SE,1823,6,3,7,8,8,10,7,5,1,47,1
SE,1826,6,2,9,8,8,10,6,3,2,48,1
SE,1827,6,1,8,8,7,7,4,3,1,48,1
SE,1828,6,2,8,8,8,8,7,3,1,47,1
SE,1831,6,5,8,9,5,8,6,4,2,47,1
SE,1833,6,3,7,6,7,10,4,3,1,47,1
SE,1834,6,3,5,5,5,5,7,3,1,48,1
SE,1845,6,3,3,3,5,7,5,1,2,48,1
SE,1856,6,1,8,8,7,8,5,4,1,47,1
SE,1860,6,0,6,6,6,5,3,4,2,47,2
SE,1870,6,3,6,6,3,5,2,2,1,46,2
SE,1873,6,0,8,7,5,2,7,2,2,47,2
SE,1874,6,2,2,4,5,8,6,4,1,46,2
SE,1881,6,2,7,7,7,9,7,3,2,46,1
SE,1883,6,2,9,8,8,8,7,3,2,47,1
SE,1886,6,5,7,5,8,7,7,3,1,47,2
SE,1890,6,3,7,7,8,8,5,3,2,47,1
SE,1892,6,2,7,7,7,8,6,4,1,47,1
SE,1899,6,4,3,6,3,5,6,3,1,46,2
SE,1900,6,5,6,8,8,7,6,3,2,47,1
SE,1905,6,1,5,5,2,9,7,3,2,46,2
SE,1906,6,1,8,8,9,9,7,3,2,46,1
SE,1914,6,2,8,7,7,9,6,3,2,47,1
SE,1927,6,5,5,8,8,8,3,2,1,46,1
SE,1933,6,5,7,7,8,6,4,3,2,46,1
SE,1935,6,7,8,8,5,7,7,3,1,46,2
SE,1936,6,2,7,7,7,8,7,5,2,47,1
SE,1939,6,2,8,8,8,8,5,3,2,45,1
SE,1953,6,3,6,7,7,8,7,4,2,45,1
SE,1955,6,5,6,6,6,7,4,2,2,46,1
SE,1956,6,6,7,8,6,6,3,2,1,46,2
SE,1957,6,3,0,0,0,8,6,3,1,46,1
SE,1960,6,4,5,3,7,8,7,3,1,46,1
SE,1961,6,5,7,8,6,8,4,3,1,46,1
SE,1966,6,1,9,9,9,8,7,3,2,46,1
SE,1969,6,4,8,8,8,9,3,2,2,46,1
SE,1972,6,4,8,8,5,8,6,3,1,45,1
SE,1977,6,2,7,6,8,9,4,3,2,46,2
SE,1982,6,4,8,8,8,9,6,3,1,45,1
SE,1984,6,6,5,5,5,8,6,3,1,46,2
SE,1988,6,5,3,8,4,9,7,3,1,46,1
SE,1991,6,1,5,6,7,8,3,2,1,45,1
SE,2009,6,4,5,7,3,8,3,1,1,44,1
SE,2010,6,5,8,8,4,9,4,4,1,44,1
SE,2016,6,3,7,8,8,9,5,3,2,45,1
SE,2017,6,1,10,0,10,7,4,2,1,45,2
SE,2039,6,5,5,5,1,5,4,2,1,45,2
SE,2042,6,0,8,8,6,7,6,4,2,44,1
SE,2046,6,3,9,9,6,9,4,2,2,44,1
SE,2061,6,2,2,4,4,9,6,2,2,44,1
SE,2077,6,4,8,8,9,10,7,4,1,43,1
SE,2079,6,3,6,7,7,7,4,3,2,44,1
SE,2102,6,5,7,7,6,7,6,3,1,44,2
SE,2104,6,3,7,7,8,8,6,4,1,43,1
SE,2105,6,4,8,7,7,7,7,4,1,43,2
SE,2119,6,2,5,7,5,9,5,1,2,43,2
SE,2126,6,5,8,9,0,6,7,3,1,42,2
SE,2141,6,3,8,8,9,8,7,3,2,42,1
SE,2146,6,1,5,5,5,8,4,1,2,42,1
SE,2153,6,4,6,6,4,7,4,2,1,42,1
SE,2161,6,0,7,7,5,8,4,2,2,43,2
SE,2164,6,1,7,7,7,9,4,3,2,42,1
SE,2166,6,4,8,8,8,8,7,2,2,42,1
SE,2169,6,5,8,8,6,10,6,5,1,43,1
SE,2175,6,3,3,4,5,7,7,3,1,42,1
SE,2187,6,1,5,8,7,8,5,2,2,41,2
SE,2188,6,2,8,8,8,8,4,4,1,42,1
SE,2191,6,2,7,7,6,8,6,3,2,41,1
SE,2196,6,3,4,4,4,7,7,3,2,42,1
SE,2197,6,2,4,7,6,9,7,4,1,42,1
SE,2200,6,3,6,6,8,9,3,2,2,41,1
SE,2201,6,1,8,9,7,7,7,2,1,42,1
SE,2207,6,7,5,5,5,10,4,3,1,42,1
SE,2210,6,5,4,8,5,7,7,4,1,42,1
SE,2216,6,1,5,6,5,7,6,2,1,42,2
SE,2219,6,4,7,6,7,6,7,4,1,42,2
SE,2221,6,0,6,7,6,3,4,2,1,42,2
SE,2225,6,1,5,7,3,9,7,3,2,41,2
SE,2227,6,3,4,5,6,7,7,3,2,42,1
SE,2232,6,3,6,8,7,8,6,2,1,41,2
SE,2236,6,1,8,7,6,8,4,3,1,40,1
SE,2238,6,4,10,9,10,8,6,3,1,40,2
SE,2244,6,4,5,8,7,10,6,2,2,40,2
SE,2245,6,4,6,7,4,7,4,3,2,41,1
SE,2250,6,4,7,6,6,7,7,4,1,41,2
